numeropedido,data emissao,data entrega prevista,data entrada,codigofornecedor,fornecedor,cidade fornecedor,total itens,valor bruto total itens,situacao pedido,usuario,prazo,codigoprodutoitem,descricao produto,qtd pedido item,qtd bonificacao item,qtd pendente item,preco unitario item,qtd falta item,qtd faturada item,valor desconto item,valor bruto item,valor liquido item,preco unitario liquido item,tipo produto,mes,ano,status pedido,tipo fornecedor
83,17/03/2025,01/04/2025,27/03/2025,328,BE LIFE LTDA,CAMACARI,2,5285.0,fechado pedido chegou,WARLEY,30/40/50/60,765,AVENTAL DESC. SEM MANGA BRANCO GMA-40 UN,2100,0,0,0.85,2100.0,0,0.0,1785.0,1785.0,0.85,MATERIAL HOSPITALAR,3,2025,recebido,externo
168,28/04/2025,29/05/2025,29/04/2025,490,INOVAMED,ERECHIM,6,12560.0,fechado pedido chegou,NATALIA,20/30,770,NITROGLICERINA (TRIDIL) 5MG/10ML AMP,50,0,0,39.0,50.0,0,0.0,1950.0,1950.0,39.0,MEDICAMENTOS,4,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,776,KETAMIN CETAMINA 50MG/10ML C1 FR,100,0,0,93.8,100.0,0,0.0,9380.0,9380.0,93.8,MEDICAMENTOS,4,2025,recebido,interno
41,27/01/2025,18/02/2025,20/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,7,69237.6,fechado pedido chegou,WARLEY,28/35/42/49/56/63/70,776,KETAMIN CETAMINA 50MG/10ML C1 FR,500,0,0,16.63,500.0,0,0.0,8315.0,8315.0,16.63,MEDICAMENTOS,1,2025,recebido,externo
38,20/01/2025,10/02/2025,03/02/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,1,2590.0,fechado pedido chegou,WARLEY,28/35/42,777,CISATRACURIO 2MG/ML 5ML (CIS). AMP,200,0,0,12.95,200.0,0,0.0,2590.0,2590.0,12.95,MEDICAMENTOS,1,2025,recebido,externo
91,18/03/2025,23/04/2025,14/04/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,1,1546.8,fechado pedido chegou,WARLEY,30,777,CISATRACURIO 2MG/ML 5ML (CIS). AMP,120,0,0,12.89,120.0,0,0.0,1546.8,1546.8,12.89,MEDICAMENTOS,3,2025,recebido,externo
42,28/01/2025,27/02/2025,11/02/2025,266,HOSPDROGAS,APARECIDA DE GOIANIA,1,2980.0,fechado pedido chegou,WARLEY,28/35/42,778,DOPAMINA 5MG/ML 10ML (GEN) AMP,1000,0,0,2.98,1000.0,0,0.0,2980.0,2980.0,2.98,MEDICAMENTOS,1,2025,recebido,externo
77,21/03/2025,10/04/2025,27/03/2025,332,CIRURGICA MONTEBELLO,RECIFE,9,29986.0,fechado pedido chegou,WARLEY,28/35/42,778,DOPAMINA 5MG/ML 10ML (GEN) AMP,1000,0,0,3.99,1000.0,0,0.0,3990.0,3990.0,3.99,MEDICAMENTOS,3,2025,recebido,externo
22,10/01/2025,31/01/2025,27/01/2025,490,INOVAMED,ERECHIM,12,35545.8,fechado pedido chegou,WARLEY,28/35/42,787,"TERBUTALINA 0,5MG/ML AMP 1ML(GEN)-HIPOLABOR (+) AMP",500,0,0,1.16,500.0,0,0.0,580.0,580.0,1.16,MEDICAMENTOS,1,2025,recebido,externo
100,26/03/2025,30/04/2025,14/04/2025,329,NUTRIEX,GOIANIA,1,38700.0,fechado pedido chegou,WARLEY,28/35/42,796,ACIDO GRAXOS 200ML (DERMAEX) FR,9000,0,0,4.3,9000.0,0,0.0,38700.0,38700.0,4.3,MEDICAMENTOS,3,2025,recebido,externo
136,15/04/2025,16/04/2025,28/04/2025,336,FORTAL,EUSEBIO,1,1680.0,fechado pedido chegou,NATALIA,30,798,MEDTESTE AUTOTESTE COVID19 AG C/01 UN (D) CX,140,0,0,12.0,140.0,0,0.0,1680.0,1680.0,12.0,MATERIAL HOSPITALAR,4,2025,recebido,externo
35,24/01/2025,14/02/2025,14/02/2025,211,OLIMED,BLUMENAU,6,50960.0,fechado pedido chegou,WARLEY,28/35/42/49,804,LUVA DE PROCEDIMENTO.(PP) C/100 CX,200,0,0,18.5,200.0,0,0.0,3700.0,3700.0,18.5,MATERIAL HOSPITALAR,1,2025,recebido,externo
22,10/01/2025,31/01/2025,27/01/2025,490,INOVAMED,ERECHIM,12,35545.8,fechado pedido chegou,WARLEY,28/35/42,810,SOL. CLORETO POTASSIO 10% 10ML UN,600,0,0,0.3,600.0,0,0.0,177.0,177.0,0.3,MEDICAMENTOS,1,2025,recebido,externo
168,28/04/2025,29/05/2025,29/04/2025,490,INOVAMED,ERECHIM,6,12560.0,fechado pedido chegou,NATALIA,20/30,812,BROMOPRIDA 5MG/ML 2ML (DIGESTINA). AMP,300,0,0,1.4,300.0,0,0.0,420.0,420.0,1.4,MEDICAMENTOS,4,2025,recebido,externo
102,10/04/2025,10/04/2025,22/04/2025,588,ALPHA MEDICAMENTOS,EUSEBIO,5,6828.4,fechado pedido chegou,NATALIA,30,813,VANCOMICINA 500MG FA INJ FA,100,0,0,6.95,100.0,0,0.0,695.0,695.0,6.95,MEDICAMENTOS,4,2025,recebido,externo
168,28/04/2025,29/05/2025,29/04/2025,490,INOVAMED,ERECHIM,6,12560.0,fechado pedido chegou,NATALIA,20/30,814,METRONIDAZOL 5MG/ML INJ 100ML BOL,600,0,0,4.5,600.0,0,0.0,2700.0,2700.0,4.5,MEDICAMENTOS,4,2025,recebido,externo
22,10/01/2025,31/01/2025,27/01/2025,490,INOVAMED,ERECHIM,12,35545.8,fechado pedido chegou,WARLEY,28/35/42,816,AMICACINA 250MG/ML INJ 2ML AMP,100,0,0,3.59,100.0,0,0.0,359.0,359.0,3.59,MEDICAMENTOS,1,2025,recebido,externo
78,13/03/2025,10/04/2025,28/03/2025,266,HOSPDROGAS,APARECIDA DE GOIANIA,5,23610.0,fechado pedido chegou,WARLEY,30/40/50,817,SOL. GLICERINA 12% 500ML FR,720,0,0,7.7,720.0,0,0.0,5544.0,5544.0,7.7,MEDICAMENTOS,3,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,819,CATETER INTRAVENOSO C/DISP SEG 20G. UN,600,0,0,1.92,600.0,0,0.0,1154.64,1154.64,1.92,MATERIAL HOSPITALAR,4,2025,recebido,interno
189,30/04/2025,02/05/2025,02/05/2025,414,LUKTEX HOSPITALAR,FORTALEZA,1,1750.0,fechado pedido chegou,NATALIA,21,821,"LENCOL DESC.C/ELASTICO 2,00M X 0,90CM PCT",1000,0,0,1.75,1000.0,0,0.0,1750.0,1750.0,1.75,MATERIAL HOSPITALAR,4,2025,recebido,interno
83,17/03/2025,01/04/2025,27/03/2025,328,BE LIFE LTDA,CAMACARI,2,5285.0,fechado pedido chegou,WARLEY,30/40/50/60,823,AVENTAL DESC. MANGA LONGA SOFT 40GR UN,2000,0,0,1.75,2000.0,0,0.0,3500.0,3500.0,1.75,MATERIAL HOSPITALAR,3,2025,recebido,externo
82,17/03/2025,18/03/2025,18/03/2025,441,MAXXI DISTRIBUIDORA,SENADOR POMPEU,7,60737.15,fechado pedido chegou,WARLEY,30/45/60,825,"BICARBONATO DE SODIO 8,4% 10ML AMP",6000,0,0,0.78,6000.0,0,0.0,4680.0,4680.0,0.78,MEDICAMENTOS,3,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,829,SERINGA DESC. 05ML S/AG LUER LOCK UN,50000,0,0,0.12,50000.0,0,0.0,6000.0,6000.0,0.12,MATERIAL HOSPITALAR,2,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,830,ALCOOL 70% 1LT (SANEANTE) LT,3504,0,0,4.17,3504.0,0,0.0,14611.68,14611.68,4.17,MEDICAMENTOS,2,2025,recebido,externo
32,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,12275.28,fechado pedido chegou,WARLEY,30/45/60,830,ALCOOL 70% 1LT (SANEANTE) LT,1008,0,0,4.17,1008.0,0,0.0,4203.36,4203.36,4.17,MEDICAMENTOS,1,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,830,ALCOOL 70% 1LT (SANEANTE) LT,3000,0,0,4.17,0.0,3000,0.0,12510.0,12510.0,4.17,MEDICAMENTOS,4,2025,recebido,externo
92,25/03/2025,04/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,8,70547.92,fechado pedido chegou,WARLEY,28/35/42,830,ALCOOL 70% 1LT (SANEANTE) LT,3000,0,0,4.17,3000.0,0,0.0,12510.0,12510.0,4.17,MEDICAMENTOS,3,2025,recebido,externo
92,25/03/2025,04/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,8,70547.92,fechado pedido chegou,WARLEY,28/35/42,858,ALCOOL 70% 1LT (ANTISSEPTICO) UN,10008,0,0,4.17,10008.0,0,0.0,41733.36,41733.36,4.17,MEDICAMENTOS,3,2025,recebido,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,858,ALCOOL 70% 1LT (ANTISSEPTICO) UN,6000,0,0,4.64,0.0,6000,0.0,27840.0,27840.0,4.64,MEDICAMENTOS,4,2025,recebido,externo
32,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,12275.28,fechado pedido chegou,WARLEY,30/45/60,858,ALCOOL 70% 1LT (ANTISSEPTICO) UN,504,0,0,4.64,504.0,0,0.0,2338.56,2338.56,4.64,MEDICAMENTOS,1,2025,recebido,externo
33,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,25316.88,fechado pedido chegou,WARLEY,30/45/60,858,ALCOOL 70% 1LT (ANTISSEPTICO) UN,2004,0,0,4.64,2004.0,0,0.0,9298.56,9298.56,4.64,MEDICAMENTOS,1,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,858,ALCOOL 70% 1LT (ANTISSEPTICO) UN,3000,0,0,4.64,3000.0,0,0.0,13920.0,13920.0,4.64,MEDICAMENTOS,2,2025,recebido,externo
72,06/03/2025,15/03/2025,12/03/2025,168,VIC PHARMA,TAQUARITINGA,11,38371.44,fechado pedido chegou,WARLEY,30/45/60,858,ALCOOL 70% 1LT (ANTISSEPTICO) UN,6000,0,0,4.64,6000.0,0,0.0,27840.0,27840.0,4.64,MEDICAMENTOS,3,2025,recebido,externo
77,21/03/2025,10/04/2025,27/03/2025,332,CIRURGICA MONTEBELLO,RECIFE,9,29986.0,fechado pedido chegou,WARLEY,28/35/42,870,"DOBUTAMINA 12,5MG 20ML (GEN) AMP",300,0,0,5.6,300.0,0,0.0,1680.0,1680.0,5.6,MEDICAMENTOS,3,2025,recebido,externo
51,14/02/2025,14/02/2025,07/03/2025,10,TKL,ITAJAI,4,10650.0,fechado pedido chegou,NATALIA,42/49/56,875,"AGULHA DESC. 40 X 1,20MM CX",100000,0,0,0.06,100000.0,0,0.0,5700.0,5700.0,0.06,MATERIAL HOSPITALAR,2,2025,recebido,externo
97,27/03/2025,26/04/2025,03/04/2025,328,BE LIFE LTDA,CAMACARI,1,13702.5,fechado pedido chegou,WARLEY,30/40/50/60,876,AVENTAL DESC. MANGA LONGA SOFT 30GR UN,10150,0,0,1.35,10150.0,0,0.0,13702.5,13702.5,1.35,MATERIAL HOSPITALAR,3,2025,recebido,externo
89,22/03/2025,23/04/2025,02/04/2025,57,MEDSONDA,FOZ DO IGUACU,4,17120.0,fechado pedido chegou,WARLEY,28/35/42,877,CATETER P/OXIGENIO TIPO OCULOS 110CM UN,4000,0,0,0.78,4000.0,0,0.0,3120.0,3120.0,0.78,MATERIAL HOSPITALAR,3,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,878,CURATIVO CIR.ALGODONADA 10CMX15CM C/01 UND LUIZA PC,110,0,0,0.64,110.0,0,0.0,70.84,70.84,0.64,MATERIAL HOSPITALAR,4,2025,recebido,interno
64,26/02/2025,01/04/2025,14/03/2025,3,AMED S/A,CURVELO,1,27600.0,fechado pedido chegou,WARLEY,30/40/50/60,878,CURATIVO CIR.ALGODONADA 10CMX15CM C/01 UND LUIZA PC,60000,0,0,0.46,60000.0,0,0.0,27600.0,27600.0,0.46,MATERIAL HOSPITALAR,2,2025,recebido,externo
15,08/01/2025,12/02/2025,10/02/2025,3,AMED S/A,CURVELO,3,18021.6,fechado pedido chegou,WARLEY,28/35/42/49,878,CURATIVO CIR.ALGODONADA 10CMX15CM C/01 UND LUIZA PC,4200,0,0,0.45,4200.0,0,0.0,1890.0,1890.0,0.45,MATERIAL HOSPITALAR,1,2025,recebido,externo
3,13/01/2025,17/02/2025,,3,AMED S/A,CURVELO,1,4590.0,fechado pedido chegou,WARLEY,28/35/42/49,878,CURATIVO CIR.ALGODONADA 10CMX15CM C/01 UND LUIZA PC,10200,0,0,0.45,0.0,10200,0.0,4590.0,4590.0,0.45,MATERIAL HOSPITALAR,1,2025,entrega pendente,externo
29,17/01/2025,30/01/2025,28/01/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,44,151736.09,fechado pedido chegou,WARLEY,30/45/60,886,COLETOR DE URINA SISTEMA ABERTO 2000 ML PC/100 pc,4000,0,0,0.3,4000.0,0,0.0,1200.0,1200.0,0.3,MATERIAL HOSPITALAR,1,2025,recebido,externo
52,17/02/2025,01/03/2025,27/02/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,28,119478.1,fechado pedido chegou,WARLEY,30/45/60,886,COLETOR DE URINA SISTEMA ABERTO 2000 ML PC/100 pc,4000,0,0,0.3,4000.0,0,0.0,1200.0,1200.0,0.3,MATERIAL HOSPITALAR,2,2025,recebido,externo
184,15/04/2025,28/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,8,67683.54,fechado pedido chegou,NATALIA,30/45/60,886,COLETOR DE URINA SISTEMA ABERTO 2000 ML PC/100 pc,60,0,0,30.0,60.0,0,0.0,1800.0,1800.0,30.0,MATERIAL HOSPITALAR,4,2025,recebido,externo
185,11/04/2025,25/04/2025,30/04/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,51,132032.52,fechado pedido chegou,NATALIA,30/45/60,886,COLETOR DE URINA SISTEMA ABERTO 2000 ML PC/100 pc,120,0,0,30.0,120.0,0,0.0,3600.0,3600.0,30.0,MATERIAL HOSPITALAR,4,2025,recebido,externo
44,31/01/2025,20/02/2025,11/02/2025,57,MEDSONDA,FOZ DO IGUACU,10,3845.5,fechado pedido chegou,WARLEY,28/35/42,890,SONDA URETRAL N.10 UN,1000,0,0,0.46,1000.0,0,0.0,460.0,460.0,0.46,MATERIAL HOSPITALAR,1,2025,recebido,externo
80,12/03/2025,25/03/2025,26/03/2025,246,CIRURGICA FERNANDES,SANTANA DE PARNAIBA,38,121763.64,fechado pedido chegou,WARLEY,30/45/60,891,SONDA URETRAL N.14 UN,500,0,0,0.54,500.0,0,0.0,270.0,270.0,0.54,MATERIAL HOSPITALAR,3,2025,recebido,externo
160,16/04/2025,16/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,43,61064.97,fechado pedido chegou,YAGO,20/30/40/50/60,892,ADRENALINA AMP 1ML (EPINEFRINA) AMP,500,0,0,1.19,500.0,0,0.0,595.0,595.0,1.19,MEDICAMENTOS,4,2025,recebido,interno
22,10/01/2025,31/01/2025,27/01/2025,490,INOVAMED,ERECHIM,12,35545.8,fechado pedido chegou,WARLEY,28/35/42,892,ADRENALINA AMP 1ML (EPINEFRINA) AMP,1000,0,0,0.97,1000.0,0,0.0,967.0,967.0,0.97,MEDICAMENTOS,1,2025,recebido,externo
45,10/02/2025,25/02/2025,21/02/2025,31,HIPOLABOR,MONTES CLAROS,8,68000.0,fechado pedido chegou,WARLEY,45/60/75/90,892,ADRENALINA AMP 1ML (EPINEFRINA) AMP,4000,0,0,0.85,4000.0,0,0.0,3400.0,3400.0,0.85,MEDICAMENTOS,2,2025,recebido,externo
123,24/04/2025,24/04/2025,28/04/2025,14,VALFARMA,FORTALEZA,5,3989.4,fechado pedido chegou,NATALIA,20/30/40,900,LIDOCAINA 2% C/VASO 20ML FR,100,0,0,6.3,100.0,0,0.0,630.0,630.0,6.3,MEDICAMENTOS,4,2025,recebido,interno
57,13/02/2025,25/02/2025,17/02/2025,332,CIRURGICA MONTEBELLO,RECIFE,5,27064.0,fechado pedido chegou,WARLEY,28/35/42,905,SOL. CLORETO SODIO 20% 10ML AMP,2000,0,0,0.43,2000.0,0,0.0,860.0,860.0,0.43,MEDICAMENTOS,2,2025,recebido,externo
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,908,"ENOXAPARINA 40MG/0,4ML (HEPTRIS) UN",150,0,0,14.4,150.0,0,0.0,2160.0,2160.0,14.4,MEDICAMENTOS,1,2025,recebido,externo
34,13/01/2025,03/02/2025,27/01/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,7,31824.0,fechado pedido chegou,WARLEY,28/35/42,908,"ENOXAPARINA 40MG/0,4ML (HEPTRIS) UN",1000,0,0,14.1,1000.0,0,0.0,14100.0,14100.0,14.1,MEDICAMENTOS,1,2025,recebido,externo
126,22/04/2025,28/05/2025,28/04/2025,284,BELIEVE,FORTALEZA,1,720.0,fechado pedido chegou,YAGO,30,909,SOL. GLICOSE 50% 10ML AMP,1200,0,0,0.6,1200.0,0,0.0,720.0,720.0,0.6,MEDICAMENTOS,4,2025,recebido,interno
40,28/01/2025,18/02/2025,11/02/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,5,31115.0,fechado pedido chegou,WARLEY,28/35/42,910,HALOPERIDOL 5MG/1ML (UNI HALOPER) (C1) AMP,2000,0,0,1.62,0.0,2000,0.0,3240.0,3240.0,1.62,MEDICAMENTOS,1,2025,recebido,externo
41,27/01/2025,18/02/2025,20/02/2025,409,STOCK MED,SANTA CRUZ DO SUL,7,69237.6,fechado pedido chegou,WARLEY,28/35/42/49/56/63/70,911,HIDROCORTISONA 500MG (ARISCORTEN) FR,2000,0,0,4.52,2000.0,0,0.0,9040.0,9040.0,4.52,MEDICAMENTOS,1,2025,recebido,externo
164,09/04/2025,10/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,8,5212.0,fechado pedido chegou,NATALIA,30/45/60,912,"NALOXONA (C1) 0,4MG/ML (GEN) 1ML AMP",100,0,0,8.25,100.0,0,0.0,825.0,825.0,8.25,MEDICAMENTOS,4,2025,recebido,interno
40,28/01/2025,18/02/2025,11/02/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,5,31115.0,fechado pedido chegou,WARLEY,28/35/42,913,NITROGLICERINA (TRIDIL) 5MG/5ML UN,500,0,0,35.0,0.0,500,0.0,17500.0,17500.0,35.0,MEDICAMENTOS,1,2025,recebido,externo
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,913,NITROGLICERINA (TRIDIL) 5MG/5ML UN,500,0,0,33.94,500.0,0,0.0,16970.0,16970.0,33.94,MEDICAMENTOS,1,2025,recebido,externo
84,19/03/2025,05/04/2025,03/04/2025,416,PROMEFARMA MEDIC. E PRODUTOS HOSPITALARES LTDA,CURITIBA,7,83849.2,fechado pedido chegou,WARLEY,28/35/42/49,917,FLORAX 100MILHOES ADT 5ML FLC FLC,1000,0,0,4.48,1000.0,0,0.0,4480.0,4480.0,4.48,MEDICAMENTOS,3,2025,recebido,externo
87,19/03/2025,19/04/2025,28/03/2025,65,DESCARBOX,DIADEMA,4,14975.0,fechado pedido chegou,WARLEY,28/35/42/49,919,LENCOL HOSPITALAR 70CM X 50MT (NATURAL) RL,100,0,0,10.0,100.0,0,0.0,1000.0,1000.0,10.0,MATERIAL HOSPITALAR,3,2025,recebido,externo
85,27/03/2025,18/04/2025,31/03/2025,249,NEVOARN,MONTE ALEGRE,1,32400.0,fechado pedido chegou,WARLEY,30/45/60,926,ALGODAO HIDROFILO 500G KG,3000,0,0,10.8,3000.0,0,0.0,32400.0,32400.0,10.8,MATERIAL HOSPITALAR,3,2025,recebido,externo
65,27/02/2025,10/03/2025,07/03/2025,249,NEVOARN,MONTE ALEGRE,1,27000.0,fechado pedido chegou,WARLEY,28/35/42,926,ALGODAO HIDROFILO 500G KG,2500,0,0,10.8,2500.0,0,0.0,27000.0,27000.0,10.8,MATERIAL HOSPITALAR,2,2025,recebido,externo
179,16/04/2025,17/04/2025,30/04/2025,24,REPIFARMA,FORTALEZA,7,3526.01,fechado pedido chegou,NATALIA,30,928,FENOBARBITAL 200MG/2ML (FENOCRIS) (B1) AMP,50,0,0,2.84,50.0,0,0.0,142.0,142.0,2.84,MEDICAMENTOS,4,2025,recebido,interno
161,28/04/2025,28/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,1,5385.0,fechado pedido chegou,NATALIA,30/45/60,929,MEROPENEM 1G INJ IV (GEN) FR,300,0,0,17.95,300.0,0,0.0,5385.0,5385.0,17.95,MEDICAMENTOS,4,2025,recebido,interno
168,28/04/2025,29/05/2025,29/04/2025,490,INOVAMED,ERECHIM,6,12560.0,fechado pedido chegou,NATALIA,20/30,929,MEROPENEM 1G INJ IV (GEN) FR,100,0,0,17.95,100.0,0,0.0,1795.0,1795.0,17.95,MEDICAMENTOS,4,2025,recebido,externo
162,07/04/2025,10/04/2025,28/04/2025,226,MM ROTULOS E ETIQUETAS,FORTALEZA,1,14001.79,fechado pedido chegou,NATALIA,30/45,930,"ETIQUETAS VERDE ADES EM BOPP FOSCO, ( RL C/264) RL",65736,0,0,0.21,65736.0,0,0.0,14001.79,14001.79,0.21,MATERIAL HOSPITALAR,4,2025,recebido,interno
20,10/01/2025,30/01/2025,27/01/2025,409,STOCK MED,SANTA CRUZ DO SUL,13,161697.62,fechado pedido chegou,WARLEY,25/32/39/46/53/60/67/74/81,934,"SOL. CLORETO SODIO 0,9% 250ML FR",10032,0,0,3.62,10032.0,0,0.0,36315.84,36315.84,3.62,MEDICAMENTOS,1,2025,recebido,externo
32,17/01/2025,30/01/2025,20/01/2025,168,VIC PHARMA,TAQUARITINGA,5,12275.28,fechado pedido chegou,WARLEY,30/45/60,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",600,0,0,7.59,600.0,0,0.0,4554.0,4554.0,7.59,MEDICAMENTOS,1,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",336,0,0,7.59,336.0,0,0.0,2550.24,2550.24,7.59,MEDICAMENTOS,2,2025,recebido,externo
103,23/04/2025,30/04/2025,,168,VIC PHARMA,TAQUARITINGA,3,5400.0,fechado pedido chegou,NATALIA,30/45/60,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",600,0,0,7.59,0.0,600,0.0,4554.0,4554.0,7.59,MEDICAMENTOS,4,2025,entrega pendente,externo
104,23/04/2025,30/04/2025,,168,VIC PHARMA,TAQUARITINGA,1,3386.4,fechado pedido chegou,NATALIA,30/45/60,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",408,0,0,8.3,0.0,408,0.0,3386.4,3386.4,8.3,MEDICAMENTOS,4,2025,entrega pendente,externo
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",804,0,0,8.3,0.0,804,0.0,6673.2,6673.2,8.3,MEDICAMENTOS,4,2025,recebido,externo
166,11/04/2025,11/04/2025,28/04/2025,284,BELIEVE,FORTALEZA,5,3626.1,fechado pedido chegou,NATALIA,30/45,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",12,0,0,12.3,12.0,0,0.0,147.6,147.6,12.3,MEDICAMENTOS,4,2025,recebido,interno
170,14/04/2025,15/04/2025,29/04/2025,284,BELIEVE,FORTALEZA,5,4524.38,fechado pedido chegou,NATALIA,30/45,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",12,0,0,12.2,12.0,0,0.0,146.4,146.4,12.2,MEDICAMENTOS,4,2025,recebido,interno
167,29/04/2025,29/04/2025,29/04/2025,14,VALFARMA,FORTALEZA,7,1474.16,fechado pedido chegou,NATALIA,30,939,"CLOREXIDINA 0,5% (CHLORCLEAR) ALCOOLICA 1LT FR",3,0,0,13.0,3.0,0,0.0,39.0,39.0,13.0,MEDICAMENTOS,4,2025,recebido,interno
101,17/04/2025,30/04/2025,02/05/2025,168,VIC PHARMA,TAQUARITINGA,16,83569.0,fechado pedido chegou,NATALIA,30/45/60,940,"CLOREXIDINA 0,2% AQUOSA 1LT (CHLORDERM) FR",300,0,0,3.51,0.0,300,0.0,1053.0,1087.22,3.51,MEDICAMENTOS,4,2025,recebido,externo
92,25/03/2025,04/04/2025,03/04/2025,168,VIC PHARMA,TAQUARITINGA,8,70547.92,fechado pedido chegou,WARLEY,28/35/42,940,"CLOREXIDINA 0,2% AQUOSA 1LT (CHLORDERM) FR",36,0,0,3.32,36.0,0,0.0,119.52,123.4,3.32,MEDICAMENTOS,3,2025,recebido,externo
60,18/02/2025,28/02/2025,25/02/2025,168,VIC PHARMA,TAQUARITINGA,14,45673.08,fechado pedido chegou,WARLEY,28/35/42,940,"CLOREXIDINA 0,2% AQUOSA 1LT (CHLORDERM) FR",216,0,0,3.32,216.0,0,0.0,717.12,717.12,3.32,MEDICAMENTOS,2,2025,recebido,externo
77,21/03/2025,10/04/2025,27/03/2025,332,CIRURGICA MONTEBELLO,RECIFE,9,29986.0,fechado pedido chegou,WARLEY,28/35/42,945,AZITROMICINA 500MG CPR,2000,0,0,0.85,2000.0,0,0.0,1700.0,1700.0,0.85,MEDICAMENTOS,3,2025,recebido,externo
75,12/03/2025,30/03/2025,27/03/2025,547,CONQUISTA DIST. MED. E PROD. HOSP. LTDA,BALNEARIO CAMBORIU,8,120450.0,fechado pedido chegou,WARLEY,30/45/60/75,947,COMPLEXO POLIVITAMINICO B 2ML (HYPLEX B) AMP,12000,0,0,1.0,12000.0,0,0.0,12000.0,12000.0,1.0,MEDICAMENTOS,3,2025,recebido,externo
18,10/01/2025,30/01/2025,17/01/2025,266,HOSPDROGAS,APARECIDA DE GOIANIA,2,43200.0,fechado pedido chegou,WARLEY,30/45/60,947,COMPLEXO POLIVITAMINICO B 2ML (HYPLEX B) AMP,3500,0,0,1.0,3500.0,0,0.0,3500.0,3500.0,1.0,MEDICAMENTOS,1,2025,recebido,externo
